id,hierarchy,galil,kahal,name,settlement_type,pop,year,region,modern_name,viv,pow,geocode,olat,olon,kahal_id,subunit,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status,confidence
7418.0,,Podolia,Płoskirow,Rożyczanka,village,2.0,1784.0,LTZ,Ruzhychanka,Podolia,Latyczew,POD_PROSKUROW,49.34898,26.98868,261.0,,49.34269,26.98311,"Ружичанка, Хмельницька область, Україна",18681059.0,Q4399829,,1.0,matched_reverse,high
7419.0,,Podolia,Płoskirow,Bogdanowce,village,5.0,1784.0,LTZ,Ivashkivtsi,Podolia,Latyczew,POD_PROSKUROW,49.3754473,27.1448741,261.0,,49.376797,27.142637,"Богданівці, Хмельницька область, Україна",18483627.0,Q4089439,,0.667,matched_reverse,medium
7420.0,,Podolia,Płoskirow,Karczma Rakowa,village,3.0,1784.0,LTZ,Balamutovka,Podolia,Latyczew,POD_PROSKUROW,49.31344,27.04804,261.0,,49.313621,27.048636,"Баламутівка, Хмельницька область, Україна",337563226.0,Q4076353,,1.0,matched_reverse,high
7421.0,,Podolia,Płoskirow,Karczma Dubowa,village,5.0,1784.0,LTZ,Ridkoduby,Podolia,Latyczew,POD_PROSKUROW,49.47241,26.69824,261.0,,,,,,,,,not_found,medium
7422.0,,Podolia,Płoskirow,Oleszyn,village,3.0,1784.0,LTZ,Oleshyn,Podolia,Latyczew,POD_PROSKUROW,49.47040815,26.93300082,261.0,,49.4640152,26.9346297,"Олешин, Хмельницька міська громада, Хмельницький район, Хмельницька область, Україна",11133923.0,Q4333707,,1.0,matched_nominatim,high
7423.0,,Podolia,Płoskirow,Iwankowce,village,5.0,1784.0,LTZ,Oleshyn,Podolia,Latyczew,POD_PROSKUROW,49.481161,26.9401536,261.0,,49.4640152,26.9346297,Олешин,736465940.0,Q4333707,,1.0,matched_db_api,high
7424.0,,Podolia,Płoskirow,Lezniow,village,5.0,1784.0,LTZ,Leznevo,Podolia,Latyczew,POD_PROSKUROW,49.42843,27.0536,261.0,,49.4312587,27.0525207,"Хмельницький, Хмельницька область, Україна",6657182570.0,,,0.6,matched_reverse,medium
7425.0,,Podolia,Płoskirow,Zarzece,village,7.0,1784.0,LTZ,Zarichchia,Podolia,Latyczew,POD_PROSKUROW,49.43894,26.99672,261.0,,49.4417862,26.9800337,Заріччя,4045996626.0,,,1.0,matched_refined,high
7426.0,,Podolia,Płoskirow,Kołbanie / Gorzelnia,village,6.0,1784.0,LTZ,Kopystyn,Podolia,Latyczew,POD_PROSKUROW,49.3865106,27.1146955,261.0,,49.384769,27.115551,"Копистин, Хмельницька область, Україна",18483626.0,Q4232532,,1.0,matched_reverse,high
7427.0,,Podolia,Płoskirow,Iwaszkowce / Karczma,village,6.0,1784.0,LTZ,Ivashkivtsi,Podolia,Latyczew,POD_PROSKUROW,49.367002,27.1484945,261.0,,49.361813,27.140907,"Івашківці, Хмельницька область, Україна",337561686.0,Q4197080,,1.0,matched_reverse,high
7430.0,,Podolia,Mikołajów,Mikołajow,city,342.0,1784.0,LTZ,Mykolaiv,Podolia,Latyczew,POD_MIKOLAJOW,49.5825503,26.8417556,262.0,,49.583359,26.839939,"Миколаїв, Хмельницька область, Україна",337553801.0,Q4320193,,1.0,matched_reverse,high
7431.0,,Podolia,Mikołajów,Maniłowka,village,5.0,1784.0,LTZ,Manilovka,Podolia,Latyczew,POD_MIKOLAJOW,49.5695532,26.8059397,262.0,,49.5708426,26.8045811,"Манилівка, Хмельницька область, Україна",337554253.0,Q4280448,,1.0,matched_reverse,high
7432.0,,Podolia,Mikołajów,Hryniowce Polowe,village,3.0,1784.0,LTZ,Polovi Hrynivtsi,Podolia,Latyczew,POD_MIKOLAJOW,49.5956608,26.7561735,262.0,,49.593658,26.76235,"Польові Гринівці, Хмельницька область, Україна",337553389.0,Q4369689,,1.0,matched_reverse,high
7433.0,,Podolia,Mikołajów,Kopaczowka,village,5.0,1784.0,LTZ,Kopachivka Druha,Podolia,Latyczew,POD_MIKOLAJOW,49.61413,26.61434,262.0,,,,,,,,,not_found,medium
7434.0,,Podolia,Mikołajów,Hładki,village,5.0,1784.0,LTZ,Glibki,Podolia,Latyczew,POD_MIKOLAJOW,49.60428005,26.71882252,262.0,,49.604279,26.7245286,"Глібки, Хмельницька область, Україна",337552988.0,Q4139588,,1.0,matched_reverse,high
7435.0,,Podolia,Mikołajów,Pachutyncę,village,3.0,1784.0,LTZ,Pakhutyntsi,Podolia,Latyczew,POD_MIKOLAJOW,49.5868654,26.6259466,262.0,,49.5874933,26.629486,"Пахутинці, Хмельницька область, Україна",337553664.0,Q4347427,,1.0,matched_reverse,high
7436.0,,Podolia,Mikołajów,Stawczyńce,village,5.0,1784.0,LTZ,Stavchyntsi,Podolia,Latyczew,POD_MIKOLAJOW,49.5786583,26.7253336,262.0,,49.578209,26.729389,"Ставчинці, Хмельницька область, Україна",337553990.0,Q4439064,,1.0,matched_reverse,high
7437.0,,Podolia,Mikołajów,Czerepowa,village,4.0,1784.0,LTZ,Ostashky,Podolia,Latyczew,POD_MIKOLAJOW,49.5108793,26.8762359,262.0,,49.511261,26.87874,"Черепова, Хмельницька область, Україна",337556775.0,Q4512921,,0.824,matched_reverse,medium
7438.0,,Podolia,Mikołajów,"Czerepowka, vel Markowce Las., karczma szlakowa",village,7.0,1784.0,LTZ,Ostashky,Podolia,Latyczew,POD_MIKOLAJOW,49.51012671,26.87621518,262.0,,49.503265,26.847765,"Осташки, Чорноострівська селищна громада, Хмельницький район, Хмельницька область, 31315, Україна",337557079.0,Q4338593,,1.0,matched_nominatim,high
7439.0,,Podolia,Mikołajów,"Kainowka, vel Fladrowce",village,3.0,1784.0,LTZ,Velyka Kalynivka,Podolia,Latyczew,POD_MIKOLAJOW,49.52722287,26.92214689,262.0,,49.52705,26.923031,"Велика Калинівка, Хмельницька область, Україна",337556105.0,Q4106272,,1.0,matched_reverse,high
7440.0,,Podolia,Mikołajów,Hryniowce Lasowę,village,11.0,1784.0,LTZ,Lisovi Hrynivtsi,Podolia,Latyczew,POD_MIKOLAJOW,49.4806996,27.0213077,262.0,,49.4682287,27.0205634,"Лісові Гринівці, Лісовогринівецька сільська громада, Хмельницький район, Хмельницька область, 31340, Україна",18443660.0,Q4259870,,1.0,matched_nominatim,high
7441.0,,Podolia,Mikołajów,Tyranowka,village,4.0,1784.0,LTZ,Tiranovka,Podolia,Latyczew,POD_MIKOLAJOW,49.500731,27.0910354,262.0,,49.500961,27.09297,"Тиранівка, Хмельницька область, Україна",337557121.0,Q4458047,,1.0,matched_reverse,high
7442.0,,Podolia,Mikołajów,Słuszczyncę,village,10.0,1784.0,LTZ,Stufchyntsi,Podolia,Latyczew,POD_MIKOLAJOW,49.47989564,27.09117558,262.0,,49.481445,27.093691,"Стуфчинці, Хмельницька область, Україна",337557472.0,Q4444747,,1.0,matched_reverse,high
7443.0,,Podolia,Mikołajów,Skarzincę,village,3.0,1784.0,LTZ,Pashkivtsi,Podolia,Latyczew,POD_MIKOLAJOW,49.5082727,27.0176393,262.0,,49.506683,27.013836,"Скаржинці, Хмельницька область, Україна",757442922.0,Q4421593,,0.7,matched_reverse,medium
7444.0,,Podolia,Mikołajów,Klimaszowka,village,2.0,1784.0,LTZ,Klymashivka,Podolia,Latyczew,POD_MIKOLAJOW,49.5198309,26.9935041,262.0,,49.51881,26.992041,"Климашівка, Хмельницька область, Україна",337556515.0,Q4223630,,1.0,matched_reverse,high
7445.0,,Podolia,Mikołajów,Paszkowce,village,6.0,1784.0,LTZ,Pashkivtsi,Podolia,Latyczew,POD_MIKOLAJOW,49.5151743,27.0337871,262.0,,49.516827,27.032467,"Пашківці, Хмельницька область, Україна",2926717170.0,Q4347639,,1.0,matched_reverse,high
7446.0,,Podolia,Mikołajów,Zarudzie,village,7.0,1784.0,LTZ,Zaruddia,Podolia,Latyczew,POD_MIKOLAJOW,49.55662086,27.01332092,262.0,,49.55558,27.015451,"Заруддя, Хмельницька область, Україна",337554914.0,Q4187659,,1.0,matched_reverse,high
7447.0,,Podolia,Mikołajów,Chodkowce,village,4.0,1784.0,LTZ,Khotkivtsi,Podolia,Latyczew,POD_MIKOLAJOW,49.56672066,26.95885599,262.0,,49.5645516,26.9626848,"Хотьківці, Хмельницька область, Україна",337554448.0,Q4500448,,1.0,matched_reverse,high
7448.0,,Podolia,Mikołajów,Orlince,village,3.0,1784.0,LTZ,Orlintsy,Podolia,Latyczew,POD_MIKOLAJOW,49.57577035,26.90345764,262.0,,49.575802,26.90003,"Малі Орлинці, Хмельницька область, Україна",337554093.0,Q4278678,,1.0,matched_reverse,high
7449.0,,Podolia,Mikołajów,Wezdenki,village,6.0,1784.0,LTZ,Vezdenky,Podolia,Latyczew,POD_MIKOLAJOW,49.5828274,26.8735675,262.0,,49.581982,26.87668,"Везденьки, Хмельницька область, Україна",337553850.0,Q4105913,,1.0,matched_reverse,high
7452.0,,Podolia,Czarnoostrów,Czarnyostrow,city,128.0,1784.0,LTZ,Chornyy Ostriv,Podolia,Latyczew,POD_CZARNOOOSTROW,49.5083239,26.7658004,263.0,,49.5050201,26.756082,"Чорний Острів, Хмельницька область, Україна",4601537.0,Q1973626,,0.96,matched_reverse,high
7453.0,,Podolia,Czarnoostrów,Rydkoduby,village,6.0,1784.0,LTZ,Ridkoduby,Podolia,Latyczew,POD_CZARNOOOSTROW,49.4754986,26.694222,263.0,,49.474056,26.699327,"Рідкодуби, Хмельницька область, Україна",337557759.0,Q4392195,,1.0,matched_reverse,high
7454.0,,Podolia,Czarnoostrów,Podosy,village,4.0,1784.0,LTZ,Pedosy,Podolia,Latyczew,POD_CZARNOOOSTROW,49.4666152,26.7299632,263.0,,49.46629,26.732496,"Педоси, Хмельницька область, Україна",337558283.0,Q4347903,,1.0,matched_reverse,high
7455.0,,Podolia,Czarnoostrów,Martynowka,village,4.0,1784.0,LTZ,Martynivka,Podolia,Latyczew,POD_CZARNOOOSTROW,49.47711025,26.76924533,263.0,,49.486229,26.774124,"Мартинівка, Хмельницька область, Україна",337557399.0,Q4282836,,1.0,matched_reverse,high
7456.0,,Podolia,Czarnoostrów,Woytowce,village,6.0,1784.0,LTZ,Viytivtsi,Podolia,Latyczew,POD_CZARNOOOSTROW,49.4934891,26.4442879,263.0,,,,,,,,,not_found,low
7457.0,,Podolia,Czarnoostrów,Hruzewica,village,8.0,1784.0,LTZ,Hruzevytsia,Podolia,Latyczew,POD_CZARNOOOSTROW,49.47485531,26.82681307,263.0,,49.475899,26.83239,"Грузевиця, Хмельницька область, Україна",88007640.0,Q4150499,,1.0,matched_reverse,high
7458.0,,Podolia,Czarnoostrów,Ostaszki,village,4.0,1784.0,LTZ,Ostashky,Podolia,Latyczew,POD_CZARNOOOSTROW,49.5047035,26.8406832,263.0,,49.503265,26.847765,"Осташки, Хмельницька область, Україна",337557079.0,Q4338593,,1.0,matched_reverse,high
7459.0,,Podolia,Czarnoostrów,Antonowka,village,5.0,1784.0,LTZ,Antonovka,Podolia,Latyczew,POD_CZARNOOOSTROW,49.5301522,26.7881078,263.0,,49.530666,26.78471,"Антонівка, Хмельницька область, Україна",337555841.0,Q4067495,,1.0,matched_reverse,high
7460.0,,Podolia,Czarnoostrów,Katarynowka,village,5.0,1784.0,LTZ,Katerynivka,Podolia,Latyczew,POD_CZARNOOOSTROW,49.5482966,26.7482545,263.0,,49.549274,26.74921,"Катеринівка, Хмельницька область, Україна",337555074.0,Q4217346,,1.0,matched_reverse,high
7461.0,,Podolia,Czarnoostrów,Krzaczki,village,3.0,1784.0,LTZ,Krachki,Podolia,Latyczew,POD_CZARNOOOSTROW,49.5423813,26.683879,263.0,,49.543434,26.686983,"Крачки, Хмельницька область, Україна",337555334.0,Q4239918,,1.0,matched_reverse,high
7462.0,,Podolia,Czarnoostrów,Zacharowce,village,4.0,1784.0,LTZ,Zakharivtsi,Podolia,Latyczew,POD_CZARNOOOSTROW,49.5251564,26.7201593,263.0,,49.530491,26.72287,"Захарівці, Хмельницька область, Україна",337555903.0,Q4188783,,1.0,matched_reverse,high
7463.0,,Podolia,Czarnoostrów,Wilcza Gora,village,3.0,1784.0,LTZ,Volch’ya Gora,Podolia,Latyczew,POD_CZARNOOOSTROW,49.5140706,26.7537179,263.0,,49.514008,26.754065,"Вовча Гора, Хмельницька область, Україна",337556726.0,Q4124347,,0.917,matched_reverse,high
7466.0,,Podolia,Szarawka,Szarawka,city,230.0,1784.0,LTZ,Sharivka,Podolia,Latyczew,POD_SZARAWKA,49.2181687,26.9588623,264.0,,49.220711,26.957174,"Шарівка, Хмельницька область, Україна",337566905.0,Q4520677,,1.0,matched_reverse,high
7467.0,,Podolia,Szarawka,Wychylowka,village,5.0,1784.0,LTZ,Vykhylivka,Podolia,Latyczew,POD_SZARAWKA,49.2523404,26.9694168,264.0,,49.2552068,26.9656827,"Вихилівка, Хмельницька область, Україна",337565487.0,Q4129875,,1.0,matched_reverse,high
7468.0,,Podolia,Szarawka,Magnyszowka,village,6.0,1784.0,LTZ,Mahnyshivka,Podolia,Latyczew,POD_SZARAWKA,49.2451221,27.0548895,264.0,,49.2457811,27.0462765,"Магнишівка, Хмельницька область, Україна",337565727.0,Q4274141,,1.0,matched_reverse,high
7469.0,,Podolia,Szarawka,Pasieczna,village,6.0,1784.0,LTZ,Pasechna,Podolia,Latyczew,POD_SZARAWKA,49.2482279,27.0155399,264.0,,49.2491271,27.0017316,"Пасічна, Хмельницька область, Україна",337565638.0,Q4346436,,0.941,matched_reverse,high
7470.0,,Podolia,Szarawka,Werbka Drewniana,village,5.0,1784.0,LTZ,Verbka,Podolia,Latyczew,POD_SZARAWKA,49.21378463,27.05348969,264.0,,49.216351,27.05143,"Вербка, Хмельницька область, Україна",337567030.0,Q4107424,,1.0,matched_reverse,high
7471.0,,Podolia,Szarawka,Werbka Murawana,village,11.0,1784.0,LTZ,Verbka-Murovana,Podolia,Latyczew,POD_SZARAWKA,49.17272589,27.03374863,264.0,,49.174122,27.03804,"Вербка-Мурована, Хмельницька область, Україна",337568920.0,Q4107418,,1.0,matched_reverse,high
7472.0,,Podolia,Szarawka,Borbachy,village,5.0,1784.0,LTZ,Verbka-Murovana,Podolia,Latyczew,POD_SZARAWKA,49.17306257,27.00181961,264.0,,49.171711,26.982771,"Борбухи, Хмельницька область, Україна",337569019.0,Q4093470,,0.75,matched_reverse,medium
7473.0,,Podolia,Szarawka,Bednarowka,village,7.0,1784.0,LTZ,Bondarëvka,Podolia,Latyczew,POD_SZARAWKA,49.19382043,26.95804596,264.0,,49.192661,26.964569,"Боднарівка, Хмельницька область, Україна",337567912.0,Q4089993,,0.8,matched_reverse,medium
7474.0,,Podolia,Szarawka,Wasylkowce,village,5.0,1784.0,LTZ,Vasyl'kivtsi,Podolia,Latyczew,POD_SZARAWKA,49.2732518,26.992066,264.0,,49.2734641,26.9926838,"Васильківці, Хмельницька область, Україна",337564750.0,Q4104948,,1.0,matched_reverse,high
7475.0,,Podolia,Szarawka,Kazimirek,village,6.0,1784.0,LTZ,Kazimirek,Podolia,Latyczew,POD_SZARAWKA,,,264.0,,,,,,,,,no_coords,none
7476.0,,Podolia,Szarawka,Karpowce,village,,1784.0,LTZ,Karpivtsi,Podolia,Latyczew,POD_SZARAWKA,49.336453,26.9933065,264.0,,49.33754,26.9886,"Карпівці, Хмельницька область, Україна",337562507.0,Q4215953,,1.0,matched_reverse,high
7477.0,,Podolia,Szarawka,Karczma Karpowiecka,village,8.0,1784.0,LTZ,Karpivtsi,Podolia,Latyczew,POD_SZARAWKA,49.33642088,26.99169159,264.0,,49.33754,26.9886,"Карпівці, Хмельницька область, Україна",337562507.0,Q4215953,,1.0,matched_reverse,high
7478.0,,Podolia,Szarawka,Perehonka,village,3.0,1784.0,LTZ,Perehinka,Podolia,Latyczew,POD_SZARAWKA,49.306587,26.9491116,264.0,,49.304241,26.95015,"Перегінка, Хмельницька область, Україна",337563512.0,Q4350133,,1.0,matched_reverse,high
7479.0,,Podolia,Szarawka,Skarzynce,village,3.0,1784.0,LTZ,Lekhnivka,Podolia,Latyczew,POD_SZARAWKA,49.31818475,26.91959381,264.0,,49.319691,26.92577,"Скаржинці, Хмельницька область, Україна",1466005438.0,Q4421592,,0.7,matched_reverse,medium
7480.0,,Podolia,Szarawka,Lechnowka,village,4.0,1784.0,LTZ,Lekhnivka,Podolia,Latyczew,POD_SZARAWKA,49.32501011,26.88817978,264.0,,49.322781,26.887671,"Лехнівка, Хмельницька область, Україна",1466075187.0,Q4260436,,1.0,matched_reverse,high
7481.0,,Podolia,Szarawka,Antonowce,village,8.0,1784.0,LTZ,Antonivtsi,Podolia,Latyczew,POD_SZARAWKA,49.2848862,26.9268062,264.0,,49.2850741,26.9263085,"Антонівці, Хмельницька область, Україна",337564170.0,Q2686778,,1.0,matched_reverse,high
7482.0,,Podolia,Szarawka,Lewkowce,village,5.0,1784.0,LTZ,Lewkowce,Podolia,Latyczew,POD_SZARAWKA,,,264.0,,,,,,,,,no_coords,none
7483.0,,Podolia,Szarawka,Buywołowce,village,7.0,1784.0,LTZ,Buyvolivtsi,Podolia,Latyczew,POD_SZARAWKA,49.2918661,26.8445221,264.0,,49.293251,26.84544,"Буйволівці, Хмельницька область, Україна",337563873.0,Q4098452,,0.909,matched_reverse,high
7484.0,,Podolia,Szarawka,Zelince,village,7.0,1784.0,LTZ,Zhylyntsi,Podolia,Latyczew,POD_SZARAWKA,49.26433202,26.87616348,264.0,,49.2653602,26.8699871,"Жилинці, Хмельницька область, Україна",337564924.0,Q4180369,,1.0,matched_reverse,high
7485.0,,Podolia,Szarawka,Tatarzynce,village,6.0,1784.0,LTZ,Tatarinka,Podolia,Latyczew,POD_SZARAWKA,49.03333,27.23333,264.0,,,,,,,,,not_found,low
7486.0,,Podolia,Szarawka,Wilcza Grobla,village,,1784.0,LTZ,Volch’ya Gora,Podolia,Latyczew,POD_SZARAWKA,49.51496,26.7535,264.0,,,,,,,,,not_found,low
7487.0,,Podolia,Szarawka,młyn Uszyca,village,4.0,1784.0,LTZ,młyn Uszyca,Podolia,Latyczew,POD_SZARAWKA,,,264.0,,,,,,,,,no_coords,none
7490.0,,Podolia,Michałpol,Michałpol,city,155.0,1784.0,LTZ,Mykhailivka,Podolia,Latyczew,POD_MICHALPOL,49.2375541,27.1468303,265.0,,49.2366725,27.1385441,Михайлівка,337566133.0,Q4297661,,1.0,matched_db_api,high
7491.0,,Podolia,Michałpol,Słobodka,village,6.0,1784.0,LTZ,Slobidka,Podolia,Latyczew,POD_MICHALPOL,49.2633111,27.0882598,265.0,,49.264069,27.085079,"Слобідка, Хмельницька область, Україна",337564944.0,Q4423685,,1.0,matched_reverse,high
7492.0,,Podolia,Michałpol,Karczma szlakowa,village,3.0,1784.0,LTZ,Karczma szlakowa,Podolia,Latyczew,POD_MICHALPOL,,,265.0,,,,,,,,,no_coords,none
7493.0,,Podolia,Michałpol,Bałamutowka,village,7.0,1784.0,LTZ,Balamutovka,Podolia,Latyczew,POD_MICHALPOL,49.3125166,27.0448939,265.0,,49.313621,27.048636,"Баламутівка, Хмельницька область, Україна",337563226.0,Q4076353,,1.0,matched_reverse,high
7494.0,,Podolia,Michałpol,Jankowce,village,6.0,1784.0,LTZ,Ivankivtsi,Podolia,Latyczew,POD_MICHALPOL,49.29665251,27.19263362,265.0,,49.2969792,27.1930464,"Іванківці, Хмельницька область, Україна",337563753.0,Q4195853,,1.0,matched_reverse,high
7495.0,,Podolia,Michałpol,Korzowce,village,17.0,1784.0,LTZ,Korzhivtsi,Podolia,Latyczew,POD_MICHALPOL,49.2936606,27.2433373,265.0,,49.290109,27.2587591,"Коржівці, Хмельницька область, Україна",337564187.0,Q4233008,,1.0,matched_reverse,high
7496.0,,Podolia,Michałpol,Michałkowce,village,6.0,1784.0,LTZ,Mykhalkivtsi,Podolia,Latyczew,POD_MICHALPOL,49.2896553,27.1245098,265.0,,49.290603,27.1284802,"Михалківці, Розсошанська сільська громада, Хмельницький район, Хмельницька область, 32125, Україна",337563851.0,Q4297971,,1.0,matched_nominatim,high
7497.0,,Podolia,Michałpol,Janowka,village,3.0,1784.0,LTZ,Ivanivka,Podolia,Latyczew,POD_MICHALPOL,49.2558025,27.1421863,265.0,,49.258947,27.1419346,"Іванівка, Розсошанська сільська громада, Хмельницький район, Хмельницька область, 32140, Україна",337565162.0,Q4196511,,1.0,matched_nominatim,high
7498.0,,Podolia,Michałpol,Korolowka,village,4.0,1784.0,LTZ,Korolivka,Podolia,Latyczew,POD_MICHALPOL,49.2432691,27.1808176,265.0,,49.24347,27.18155,"Королівка, Хмельницька область, Україна",337565868.0,Q4233924,,1.0,matched_reverse,high
7499.0,,Podolia,Michałpol,Mykitynce,village,4.0,1784.0,LTZ,Mykytyntsi,Podolia,Latyczew,POD_MICHALPOL,49.2249413,27.1427276,265.0,,49.22562,27.14207,"Михайлівка, Хмельницька область, Україна",337566721.0,Q4319858,,1.0,matched_reverse,high
7500.0,,Podolia,Michałpol,Zagroblle,village,2.0,1784.0,LTZ,Zahintsi,Podolia,Latyczew,POD_MICHALPOL,49.20684,27.15179,265.0,,49.2092446,27.1591137,"Загінці, Хмельницька область, Україна",337566992.0,Q4183505,,1.0,matched_reverse,high
7501.0,,Podolia,Michałpol,Swinna,village,4.0,1784.0,LTZ,Vynohradivka,Podolia,Latyczew,POD_MICHALPOL,49.2807473,27.0300404,265.0,,49.2851056,27.0286353,"Виноградівка, Хмельницька область, Україна",337564067.0,Q4111835,,1.0,matched_reverse,high
7504.0,,Podolia,Zinkow,Zinkow,city,148.0,1784.0,LTZ,Zinkiv,Podolia,Latyczew,POD_ZINKOW,49.0859096,27.0727117,266.0,,49.0925182,27.0734795,"Зіньків, Хмельницька область, Україна",8113078.0,Q4192261,,1.0,matched_reverse,high
7505.0,,Podolia,Zinkow,Stanisławowka,village,11.0,1784.0,LTZ,Stanislavivka,Podolia,Latyczew,POD_ZINKOW,49.0769503,27.108101,266.0,,49.076611,27.093321,Станіславівка,337573281.0,Q4439396,,1.0,matched_db_api,high
7506.0,,Podolia,Zinkow,Caryna,village,2.0,1784.0,LTZ,Karyzhin,Podolia,Latyczew,POD_ZINKOW,48.99634,27.23322,266.0,,,,,,,,,not_found,medium
7507.0,,Podolia,Zinkow,Krzywula z łaźnią,village,8.0,1784.0,LTZ,Zinkiv,Podolia,Latyczew,POD_ZINKOW,49.0859096,27.0727117,266.0,,49.0925182,27.0734795,"Зіньків, Хмельницька область, Україна",8113078.0,Q4192261,,1.0,matched_reverse,high
7508.0,,Podolia,Zinkow,Kalnowka,village,4.0,1784.0,LTZ,Kal’nyanskaya Slobodka,Podolia,Latyczew,POD_ZINKOW,49.26661,27.5095,266.0,,,,,,,,,not_found,low
7509.0,,Podolia,Zinkow,Adamowka,village,5.0,1784.0,LTZ,Adamovka,Podolia,Latyczew,POD_ZINKOW,49.1140326,27.0637974,266.0,,49.1034647,27.0601806,"Адамівка, Хмельницька область, Україна",8113107.0,Q4057313,,1.0,matched_reverse,high
7510.0,,Podolia,Zinkow,Pietrasze,village,4.0,1784.0,LTZ,Petrashivka,Podolia,Latyczew,POD_ZINKOW,49.10457378,27.19692058,266.0,,49.1028445,27.190082,"Петрашівка, Хмельницька область, Україна",525200641.0,Q4360448,,1.0,matched_reverse,high
7511.0,,Podolia,Zinkow,Pierogowka,village,5.0,1784.0,LTZ,Pyrohivka,Podolia,Latyczew,POD_ZINKOW,49.0934039,27.1452399,266.0,,49.0977623,27.1430539,"Пирогівка, Хмельницька область, Україна",7599664.0,Q4363370,,1.0,matched_reverse,high
7512.0,,Podolia,Zinkow,Słoboda Ochrymowiecka,village,4.0,1784.0,LTZ,Okhrimivtsi,Podolia,Latyczew,POD_ZINKOW,49.1121121,27.2698808,266.0,,49.1117861,27.2742278,"Охрімівці, Хмельницька область, Україна",457258801.0,Q4340560,,1.0,matched_reverse,high
7513.0,,Podolia,Zinkow,Ochrymowce,village,6.0,1784.0,LTZ,Okhrimivtsi,Podolia,Latyczew,POD_ZINKOW,49.1121121,27.2698808,266.0,,49.1117861,27.2742278,"Охрімівці, Хмельницька область, Україна",457258801.0,Q4340560,,1.0,matched_reverse,high
7514.0,,Podolia,Zinkow,Hohole,village,9.0,1784.0,LTZ,Gogoli,Podolia,Latyczew,POD_ZINKOW,49.1198416,27.3676985,266.0,,49.1215358,27.3673768,"Гоголі, Хмельницька область, Україна",7599555.0,Q4141048,,1.0,matched_reverse,high
7515.0,,Podolia,Zinkow,Bożykowce,village,3.0,1784.0,LTZ,Bozhykivtsi,Podolia,Latyczew,POD_ZINKOW,49.1368417,27.3225909,266.0,,49.137035,27.321711,"Божиківці, Хмельницька область, Україна",337570197.0,Q4090179,,1.0,matched_reverse,high
7516.0,,Podolia,Zinkow,Manikowce,village,5.0,1784.0,LTZ,Manykivtsi,Podolia,Latyczew,POD_ZINKOW,49.2261855,27.2023651,266.0,,49.227329,27.21966,"Маниківці, Хмельницька область, Україна",337566600.0,Q4280438,,1.0,matched_reverse,high
7517.0,,Podolia,Zinkow,Jaskowce,village,7.0,1784.0,LTZ,Yaskivtsi,Podolia,Latyczew,POD_ZINKOW,49.2305232,27.2765365,266.0,,49.2317196,27.2749474,"Яськівці, Хмельницька область, Україна",337566374.0,Q4539569,,1.0,matched_reverse,high
7518.0,,Podolia,Zinkow,Ziankowce,village,5.0,1784.0,LTZ,Ziankivtsi,Podolia,Latyczew,POD_ZINKOW,49.2019393,27.3456582,266.0,,49.20433,27.33502,"Зяньківці, Хмельницька область, Україна",337567525.0,Q4195027,,1.0,matched_reverse,high
7519.0,,Podolia,Zinkow,Janczynce,village,12.0,1784.0,LTZ,Ivankivtsi,Podolia,Latyczew,POD_ZINKOW,49.16507898,27.31777201,266.0,,49.165531,27.319571,"Іванківці, Хмельницька область, Україна",337569204.0,Q4388086,,1.0,matched_reverse,high
7520.0,,Podolia,Zinkow,Mazniki,village,8.0,1784.0,LTZ,Maznyky,Podolia,Latyczew,POD_ZINKOW,49.1696853,27.2580723,266.0,,49.173073,27.258303,"Мазники, Хмельницька область, Україна",337569003.0,Q4274544,,1.0,matched_reverse,high
7521.0,,Podolia,Zinkow,Bebechy,village,12.0,1784.0,LTZ,Malynychi,Podolia,Latyczew,POD_ZINKOW,49.3897022,26.8081863,266.0,,,,,,,,,not_found,medium
7522.0,,Podolia,Zinkow,Phaszczejowka,village,8.0,1784.0,LTZ,Fashchiyevka,Podolia,Latyczew,POD_ZINKOW,49.1765884,27.1665697,266.0,,49.1787851,27.1674044,"Фащіївка, Хмельницька область, Україна",525223396.0,Q4481614,,0.917,matched_reverse,high
7523.0,,Podolia,Zinkow,Zachince,village,5.0,1784.0,LTZ,Zahintsi,Podolia,Latyczew,POD_ZINKOW,49.2071984,27.1534852,266.0,,49.2092446,27.1591137,"Загінці, Хмельницька область, Україна",337566992.0,Q4183505,,1.0,matched_reverse,high
7524.0,,Podolia,Zinkow,Swinna,village,6.0,1784.0,LTZ,Malynychi,Podolia,Latyczew,POD_ZINKOW,49.3897022,26.8081863,266.0,,,,,,,,,not_found,medium
7525.0,,Podolia,Zinkow,Manastyrek,village,3.0,1784.0,LTZ,Monastyrok,Podolia,Latyczew,POD_ZINKOW,49.29224,27.15544,266.0,,49.29119,27.15546,"Монастирок, Хмельницька область, Україна",337563966.0,Q7224331,,1.0,matched_reverse,high
7526.0,,Podolia,Zinkow,Maliczowka,village,2.0,1784.0,LTZ,Zinkiv,Podolia,Latyczew,POD_ZINKOW,49.0859096,27.0727117,266.0,,49.0925182,27.0734795,"Зіньків, Хмельницька область, Україна",8113078.0,Q4192261,,1.0,matched_reverse,high
